r,2.0,0.0,0
82,0.25,172.75,0
84,0.25,172.75,0
r,1/12,2075/12,0
83,0.25,173.0,0
84,0.25,173.0,0
r,0.75,173.0,0
r,1/12,173.25,0
86,0.25,520/3,0
84,0.25,520/3,0
r,1/12,2083/12,0
82,0.25,521/3,0
81,0.25,521/3,0
79,0.25,173.75,0
r,1/12,2087/12,0
77,0.5,174.0,0
r,0.5,174.5,0
72,0.25,175.0,0
74,0.25,175.0,0
72,0.25,175.0,0
71,0.25,175.0,0
72,0.25,175.0,0
74,0.25,175.25,0
76,0.25,175.25,0
77,0.25,175.5,0
79,0.25,175.5,0
81,0.25,175.75,0
82,0.25,175.75,0
84,0.25,176.0,0
83,0.25,176.0,0
84,0.25,176.25,0
86,0.25,176.25,0
84,0.25,176.5,0
82,0.25,176.5,0
81,0.25,176.75,0
79,0.25,176.75,0
79,1.5,177.0,0
79,0.25,178.5,0
81,0.25,178.5,0
79,0.25,178.5,0
78,0.25,178.75,0
79,0.25,178.75,0
81,0.25,178.75,0
84,0.25,179.0,0
82,0.25,179.25,0
79,0.25,179.5,0
76,0.25,179.75,0
76,1.0,180.0,0
79,1.0,180.0,0
77,0.5,181.0,0
r,1.5,181.5,0
67,0.25,183.0,0
70,0.25,183.0,0
72,0.25,183.0,0
76,0.25,183.0,0
79,0.25,183.0,0
r,0.75,183.25,0
69,0.25,184.0,0
72,0.25,184.0,0
77,0.25,184.0,0
r,1.75,184.25,0
r,3.0,0.0,1
53,2.0,3.0,1
60,1.0,3.0,1
62,0.5,4.0,1
60,0.5,4.5,1
58,0.5,5.0,1
53,1.0,5.0,1
57,0.5,5.5,1
48,4/3,6.0,1
57,1.0,6.0,1
55,1/3,7.0,1
r,5/3,22/3,1
r,5/3,22/3,1
57,1.0,9.0,1
60,1.0,9.0,1
52,1.0,10.0,1
60,1.0,10.0,1
53,1.0,11.0,1
60,1.0,11.0,1
48,1.5,12.0,1
60,1.0,12.0,1
r,2.0,13.0,1
r,1.5,13.5,1
53,2.0,15.0,1
60,1.0,15.0,1
62,0.5,16.0,1
60,0.5,16.5,1
58,0.5,17.0,1
53,1.0,17.0,1
57,0.5,17.5,1
58,1.0,18.0,1
62,1.0,18.0,1
58,1.0,19.0,1
60,1.0,19.0,1
57,1.0,20.0,1
65,1.0,20.0,1
58,1.0,21.0,1
65,1.0,21.0,1
60,1.0,22.0,1
65,1.0,22.0,1
48,0.25,23.0,1
52,0.25,23.25,1
55,0.25,23.5,1
58,0.25,23.75,1
53,1.0,24.0,1
58,1.0,24.0,1
53,0.5,25.0,1
57,0.5,25.0,1
r,1.5,25.5,1
48,3.0,27.0,1
55,0.25,27.0,1
58,0.25,27.25,1
60,0.25,27.5,1
58,0.25,27.75,1
55,0.25,28.0,1
58,0.25,28.25,1
60,0.25,28.5,1
58,0.25,28.75,1
53,0.25,29.0,1
57,0.25,29.25,1
60,0.25,29.5,1
57,0.25,29.75,1
48,3.0,30.0,1
52,0.25,30.0,1
55,0.25,30.25,1
60,0.25,30.5,1
55,0.25,30.75,1
52,0.25,31.0,1
55,0.25,31.25,1
60,0.25,31.5,1
55,0.25,31.75,1
53,0.25,32.0,1
57,0.25,32.25,1
60,0.25,32.5,1
57,0.25,32.75,1
48,3.0,33.0,1
55,0.25,33.0,1
58,0.25,33.25,1
60,0.25,33.5,1
58,0.25,33.75,1
55,0.25,34.0,1
58,0.25,34.25,1
60,0.25,34.5,1
58,0.25,34.75,1
57,0.25,35.0,1
60,0.25,35.25,1
57,0.25,35.5,1
53,0.25,35.75,1
48,0.25,36.0,1
52,0.25,36.25,1
55,0.25,36.5,1
60,0.25,36.75,1
64,0.25,37.0,1
67,0.25,37.25,1
60,0.25,37.5,1
64,0.25,37.75,1
62,0.25,38.0,1
65,0.25,38.25,1
64,0.25,38.5,1
67,0.25,38.75,1
65,2.0,39.0,1
r,0.25,39.0,1
72,0.25,39.25,1
77,0.25,39.5,1
76,0.25,39.75,1
74,0.5,40.0,1
72,0.5,40.5,1
65,1.0,41.0,1
70,0.5,41.0,1
69,0.5,41.5,1
58,1.5,42.0,1
65,1.5,42.0,1
r,0.5,43.5,1
58,0.75,44.0,1
64,0.75,44.0,1
57,0.25,44.75,1
65,0.25,44.75,1
57,1.0,45.0,1
65,1.0,45.0,1
r,1.25,45.0,1
58,1.0,46.0,1
62,0.25,46.25,1
67,0.25,46.5,1
70,0.25,46.75,1
65,0.25,47.0,1
60,1.0,47.0,1
69,0.25,47.25,1
67,0.25,47.5,1
64,0.25,47.75,1
53,1.5,48.0,1
64,1.0,48.0,1
65,0.5,49.0,1
r,1.5,49.5,1
r,1.5,49.5,1
r,0.25,51.0,1
65,0.25,51.25,1
62,0.25,51.25,1
67,0.25,51.5,1
64,0.25,51.5,1
65,0.25,51.75,1
69,0.25,51.75,1
r,0.25,52.0,1
65,0.25,52.25,1
69,0.25,52.25,1
68,0.25,52.5,1
64,0.25,52.5,1
69,0.25,52.75,1
65,0.25,52.75,1
r,0.25,53.0,1
69,0.25,53.25,1
65,0.25,53.25,1
67,0.25,53.5,1
64,0.25,53.5,1
62,0.25,53.75,1
65,0.25,53.75,1
r,0.25,54.0,1
67,0.25,54.25,1
64,0.25,54.25,1
69,0.25,54.5,1
65,0.25,54.5,1
70,0.25,54.75,1
67,0.25,54.75,1
r,0.25,55.0,1
67,0.25,55.25,1
70,0.25,55.25,1
66,0.25,55.5,1
69,0.25,55.5,1
67,0.25,55.75,1
70,0.25,55.75,1
r,0.25,56.0,1
70,0.25,56.25,1
67,0.25,56.25,1
65,0.25,56.5,1
69,0.25,56.5,1
67,0.25,56.75,1
64,0.25,56.75,1
r,0.25,57.0,1
61,0.25,57.25,1
64,0.25,57.25,1
62,0.25,57.5,1
65,0.25,57.5,1
67,0.25,57.75,1
64,0.25,57.75,1
r,0.25,58.0,1
67,0.25,58.25,1
64,0.25,58.25,1
63,0.25,58.5,1
66,0.25,58.5,1
64,0.25,58.75,1
67,0.25,58.75,1
r,0.25,59.0,1
64,0.25,59.25,1
67,0.25,59.25,1
65,0.25,59.5,1
62,0.25,59.5,1
61,0.25,59.75,1
64,0.25,59.75,1
r,0.25,60.0,1
62,0.25,60.25,1
65,0.25,60.25,1
67,0.25,60.5,1
64,0.25,60.5,1
69,0.25,60.75,1
65,0.25,60.75,1
r,0.25,61.0,1
69,0.25,61.25,1
65,0.25,61.25,1
67,0.25,61.5,1
64,0.25,61.5,1
65,0.25,61.75,1
62,0.25,61.75,1
r,0.25,62.0,1
62,0.25,62.25,1
65,0.25,62.25,1
61,0.25,62.5,1
64,0.25,62.5,1
62,0.25,62.75,1
65,0.25,62.75,1
r,0.25,63.0,1
59,0.25,63.25,1
62,0.25,63.25,1
60,0.25,63.5,1
64,0.25,63.5,1
65,0.25,63.75,1
62,0.25,63.75,1
r,0.25,64.0,1
65,0.25,64.25,1
62,0.25,64.25,1
64,0.25,64.5,1
60,0.25,64.5,1
59,0.25,64.75,1
62,0.25,64.75,1
r,0.25,65.0,1
59,0.25,65.25,1
62,0.25,65.25,1
61,0.25,65.5,1
58,0.25,65.5,1
59,0.25,65.75,1
62,0.25,65.75,1
r,0.25,66.0,1
64,0.25,66.25,1
60,0.25,66.25,1
59,0.25,66.5,1
63,0.25,66.5,1
60,0.25,66.75,1
64,0.25,66.75,1
r,0.25,67.0,1
62,0.25,67.25,1
65,0.25,67.25,1
61,0.25,67.5,1
64,0.25,67.5,1
62,0.25,67.75,1
65,0.25,67.75,1
r,0.25,68.0,1
64,0.25,68.25,1
67,0.25,68.25,1
63,0.25,68.5,1
66,0.25,68.5,1
64,0.25,68.75,1
67,0.25,68.75,1
65,2.0,69.0,1
67,1.0,69.0,1
68,0.5,70.0,1
67,0.5,70.5,1
76,0.5,71.0,1
64,1.0,71.0,1
67,1.0,71.0,1
72,0.5,71.5,1
65,2.0,72.0,1
67,1.0,72.0,1
68,0.5,73.0,1
67,0.5,73.5,1
64,1.0,74.0,1
67,1.0,74.0,1
76,0.5,74.0,1
72,0.5,74.5,1
65,0.5,75.0,1
69,0.5,75.0,1
r,1.5,75.5,1
53,0.5,77.0,1
57,0.5,77.0,1
62,0.5,77.0,1
r,0.5,77.5,1
55,0.5,78.0,1
60,0.5,78.0,1
64,0.5,78.0,1
r,1.5,78.5,1
55,0.5,80.0,1
59,0.5,80.0,1
65,0.5,80.0,1
r,0.5,80.5,1
60,0.5,81.0,1
64,0.5,81.0,1
r,2.5,81.5,1
43,1.25,84.0,1
31,1.25,84.0,1
33,0.25,85.25,1
35,0.25,85.25,1
36,0.25,85.5,1
38,0.25,85.5,1
40,0.25,85.75,1
41,0.25,85.75,1
43,0.25,86.0,1
42,0.25,86.0,1
43,0.25,86.25,1
45,0.25,86.25,1
43,0.25,86.5,1
41,0.25,86.5,1
40,0.25,86.75,1
38,0.25,86.75,1
36,0.5,87.0,1
r,0.75,87.5,1
57,0.25,88.25,1
60,0.25,88.25,1
r,1/6,88.5,1
55,0.25,266/3,1
59,0.25,266/3,1
r,1/3,1067/12,1
53,0.25,89.25,1
57,0.25,89.25,1
r,1/6,89.5,1
52,0.25,269/3,1
55,0.25,269/3,1
r,1/12,1079/12,1
31,1.25,90.0,1
43,1.25,90.0,1
45,0.25,91.25,1
47,0.25,91.25,1
48,0.25,91.5,1
50,0.25,91.5,1
52,0.25,91.75,1
53,0.25,91.75,1
55,0.25,92.0,1
54,0.25,92.0,1
55,0.25,92.25,1
57,0.25,92.25,1
55,0.25,92.5,1
53,0.25,92.5,1
52,0.25,92.75,1
50,0.25,92.75,1
48,3.0,93.0,1
r,1.0,93.0,1
58,0.5,94.0,1
55,0.5,94.5,1
52,0.5,95.0,1
60,0.5,95.5,1
53,2.0,96.0,1
60,1.0,96.0,1
62,0.5,97.0,1
60,0.5,97.5,1
53,1.0,98.0,1
58,0.5,98.0,1
57,0.5,98.5,1
57,1.0,99.0,1
48,1.5,99.0,1
55,0.5,100.0,1
r,1.5,100.5,1
r,1.5,100.5,1
57,1.0,102.0,1
60,1.0,102.0,1
52,1.0,103.0,1
60,1.0,103.0,1
53,1.0,104.0,1
60,1.0,104.0,1
48,1.5,105.0,1
60,1.5,105.0,1
r,1.5,106.5,1
53,0.25,108.0,1
57,0.25,108.0,1
r,1/12,108.25,1
60,0.25,325/3,1
65,0.25,325/3,1
r,1/12,1303/12,1
64,0.25,326/3,1
63,0.25,326/3,1
r,1/3,1307/12,1
62,0.25,109.25,1
65,0.25,109.25,1
r,1/6,109.5,1
65,0.25,329/3,1
60,0.25,329/3,1
r,1/3,1319/12,1
58,0.25,110.25,1
64,0.25,110.25,1
r,1/6,110.5,1
60,0.25,332/3,1
57,0.25,332/3,1
r,1/12,1331/12,1
58,0.25,111.0,1
62,0.25,111.0,1
r,1/12,111.25,1
65,0.25,334/3,1
70,0.25,334/3,1
r,1/12,1339/12,1
65,0.25,335/3,1
62,0.25,335/3,1
r,1/12,1343/12,1
58,0.25,112.0,1
60,0.25,112.0,1
r,1/12,112.25,1
64,0.25,337/3,1
67,0.25,337/3,1
r,1/12,1351/12,1
64,0.25,338/3,1
60,0.25,338/3,1
r,1/12,1355/12,1
57,0.25,113.0,1
60,0.25,113.0,1
r,1/12,113.25,1
65,0.25,340/3,1
69,0.25,340/3,1
r,1/12,1363/12,1
65,0.25,341/3,1
60,0.25,341/3,1
r,1/12,1367/12,1
58,0.25,114.0,1
62,0.25,114.0,1
r,1/12,114.25,1
65,0.25,343/3,1
67,0.25,343/3,1
r,1/12,1375/12,1
65,0.25,344/3,1
62,0.25,344/3,1
r,1/12,1379/12,1
48,0.25,115.0,1
53,0.25,115.0,1
r,1/12,115.25,1
57,0.25,346/3,1
60,0.25,346/3,1
r,1/12,1387/12,1
57,0.25,347/3,1
53,0.25,347/3,1
r,1/12,1391/12,1
48,0.25,116.0,1
55,0.25,116.0,1
r,1/12,116.25,1
58,0.25,349/3,1
60,0.25,349/3,1
r,1/12,1399/12,1
58,0.25,350/3,1
55,0.25,350/3,1
r,1/12,1403/12,1
53,0.25,117.0,1
58,0.25,117.0,1
r,1/12,117.25,1
60,0.25,352/3,1
64,0.25,352/3,1
r,1/12,1411/12,1
60,0.25,353/3,1
58,0.25,353/3,1
r,1/12,1415/12,1
53,0.25,118.0,1
57,0.25,118.0,1
r,1/12,118.25,1
60,0.25,355/3,1
65,0.25,355/3,1
r,1/12,1423/12,1
60,0.25,356/3,1
58,0.25,356/3,1
r,1/12,1427/12,1
57,0.25,119.0,1
60,0.25,119.0,1
r,1/12,119.25,1
58,0.25,358/3,1
57,0.25,358/3,1
r,1/12,1435/12,1
55,0.25,359/3,1
53,0.25,359/3,1
r,1/12,1439/12,1
48,0.25,120.0,1
55,0.25,120.0,1
r,1/12,120.25,1
58,0.25,361/3,1
60,0.25,361/3,1
r,1/12,1447/12,1
58,0.25,362/3,1
55,0.25,362/3,1
r,1/12,1451/12,1
48,0.25,121.0,1
55,0.25,121.0,1
r,1/12,121.25,1
58,0.25,364/3,1
60,0.25,364/3,1
r,1/12,1459/12,1
58,0.25,365/3,1
55,0.25,365/3,1
r,1/12,1463/12,1
48,0.25,122.0,1
53,0.25,122.0,1
r,1/12,122.25,1
57,0.25,367/3,1
60,0.25,367/3,1
r,1/12,1471/12,1
57,0.25,368/3,1
53,0.25,368/3,1
r,1/12,1475/12,1
48,0.25,123.0,1
52,0.25,123.0,1
r,1/12,123.25,1
55,0.25,370/3,1
60,0.25,370/3,1
r,1/12,1483/12,1
55,0.25,371/3,1
52,0.25,371/3,1
r,1/12,1487/12,1
48,0.25,124.0,1
52,0.25,124.0,1
r,1/12,124.25,1
55,0.25,373/3,1
60,0.25,373/3,1
r,1/12,1495/12,1
55,0.25,374/3,1
52,0.25,374/3,1
r,1/12,1499/12,1
48,0.25,125.0,1
53,0.25,125.0,1
r,1/12,125.25,1
57,0.25,376/3,1
60,0.25,376/3,1
r,1/12,1507/12,1
57,0.25,377/3,1
53,0.25,377/3,1
r,1/12,1511/12,1
48,0.25,126.0,1
55,0.25,126.0,1
r,1/12,126.25,1
58,0.25,379/3,1
60,0.25,379/3,1
r,1/12,1519/12,1
58,0.25,380/3,1
55,0.25,380/3,1
r,1/12,1523/12,1
48,0.25,127.0,1
55,0.25,127.0,1
r,1/12,127.25,1
58,0.25,382/3,1
60,0.25,382/3,1
r,1/12,1531/12,1
58,0.25,383/3,1
55,0.25,383/3,1
r,1/12,1535/12,1
48,0.25,128.0,1
53,0.25,128.0,1
r,1/12,128.25,1
57,0.25,385/3,1
60,0.25,385/3,1
r,1/12,1543/12,1
57,0.25,386/3,1
53,0.25,386/3,1
r,1/12,1547/12,1
48,0.25,129.0,1
53,0.25,129.0,1
r,1/12,129.25,1
57,0.25,388/3,1
60,0.25,388/3,1
r,1/12,1555/12,1
64,0.25,389/3,1
62,0.25,389/3,1
r,1/12,1559/12,1
60,0.25,130.0,1
64,0.25,130.0,1
r,1/12,130.25,1
67,0.25,391/3,1
72,0.25,391/3,1
r,1/12,1567/12,1
60,0.25,392/3,1
64,0.25,392/3,1
r,1/12,1571/12,1
62,0.25,131.0,1
65,0.25,131.0,1
r,1/12,131.25,1
72,0.25,394/3,1
64,0.25,394/3,1
r,1/12,1579/12,1
67,0.25,395/3,1
72,0.25,395/3,1
r,1/12,1583/12,1
65,2.0,132.0,1
r,0.25,132.0,1
69,0.25,132.25,1
72,0.25,132.25,1
77,0.25,132.5,1
76,0.25,132.5,1
75,0.25,132.75,1
74,0.25,132.75,1
r,0.25,133.0,1
77,0.25,133.25,1
74,0.25,133.25,1
72,0.25,133.5,1
76,0.25,133.5,1
72,0.25,133.75,1
70,0.25,133.75,1
65,1.0,134.0,1
r,0.25,134.0,1
74,0.25,134.25,1
70,0.25,134.25,1
69,0.25,134.5,1
72,0.25,134.5,1
69,0.25,134.75,1
58,1.5,135.0,1
65,2.0,135.0,1
57,0.5,136.5,1
56,1.0,137.0,1
59,1.0,137.0,1
65,1.0,137.0,1
r,0.75,137.0,1
57,0.25,137.75,1
60,0.25,137.75,1
57,1.0,138.0,1
60,1.0,138.0,1
65,1.0,138.0,1
r,1.0,138.0,1
62,0.5,139.0,1
58,1.0,139.0,1
67,0.5,139.5,1
64,0.5,140.0,1
60,1.0,140.0,1
70,0.5,140.5,1
70,1.0,141.0,1
65,1.5,141.0,1
69,0.5,142.0,1
r,1.5,142.5,1
r,1.5,142.5,1
46,2.0,144.0,1
48,1.0,144.0,1
49,0.5,145.0,1
48,0.5,145.5,1
45,1.0,146.0,1
57,0.5,146.0,1
53,0.5,146.5,1
46,2.0,147.0,1
48,1.0,147.0,1
49,0.5,148.0,1
48,0.5,148.5,1
45,1.0,149.0,1
57,0.5,149.0,1
53,0.5,149.5,1
46,0.5,150.0,1
50,0.5,150.0,1
r,1.5,150.5,1
58,0.5,152.0,1
62,0.5,152.0,1
67,0.5,152.0,1
r,0.5,152.5,1
60,0.5,153.0,1
65,0.5,153.0,1
69,0.5,153.0,1
r,1.5,153.5,1
48,0.5,155.0,1
52,0.5,155.0,1
58,0.5,155.0,1
r,0.5,155.5,1
41,3.0,156.0,1
r,0.5,156.0,1
45,0.5,156.5,1
50,0.5,157.0,1
48,0.5,157.5,1
46,0.5,158.0,1
45,0.5,158.5,1
36,1.25,159.0,1
48,1.25,159.0,1
38,0.25,160.25,1
40,0.25,160.25,1
41,0.25,160.5,1
43,0.25,160.5,1
45,0.25,160.75,1
46,0.25,160.75,1
48,0.25,161.0,1
47,0.25,161.0,1
48,0.25,161.25,1
50,0.25,161.25,1
48,0.25,161.5,1
46,0.25,161.5,1
45,0.25,161.75,1
43,0.25,161.75,1
41,1.0,162.0,1
r,0.25,163.0,1
63,0.25,163.25,1
62,0.25,163.25,1
r,1/6,163.5,1
62,0.25,491/3,1
60,0.25,491/3,1
r,1/3,1967/12,1
60,0.25,164.25,1
58,0.25,164.25,1
r,1/6,164.5,1
58,0.25,494/3,1
57,0.25,494/3,1
r,1/12,1979/12,1
36,1.25,165.0,1
48,1.25,165.0,1
50,0.25,166.25,1
52,0.25,166.25,1
53,0.25,166.5,1
55,0.25,166.5,1
57,0.25,166.75,1
58,0.25,166.75,1
60,0.25,167.0,1
59,0.25,167.0,1
60,0.25,167.25,1
62,0.25,167.25,1
60,0.25,167.5,1
58,0.25,167.5,1
57,0.25,167.75,1
55,0.25,167.75,1
53,0.25,168.0,1
57,0.25,168.0,1
60,0.25,168.0,1
r,0.25,168.25,1
65,0.25,168.5,1
69,0.25,168.5,1
72,0.25,168.5,1
r,0.5,168.75,1
73,0.25,169.25,1
74,0.25,169.25,1
77,0.25,169.25,1
r,0.25,169.5,1
71,0.25,169.75,1
72,0.25,169.75,1
76,0.25,169.75,1
r,0.25,170.0,1
69,0.25,170.25,1
70,0.25,170.25,1
74,0.25,170.25,1
r,0.25,170.5,1
68,0.25,170.75,1
69,0.25,170.75,1
72,0.25,170.75,1
60,1.5,171.0,1
67,1.5,171.0,1
70,1.5,171.0,1
r,0.5,172.5,1
60,1.0,173.0,1
64,1.0,173.0,1
67,1.0,173.0,1
70,1.0,173.0,1
65,0.5,174.0,1
69,0.5,174.0,1
r,1.5,174.5,1
60,1.0,176.0,1
64,1.0,176.0,1
67,1.0,176.0,1
70,1.0,176.0,1
70,1.0,177.0,1
65,3.0,177.0,1
72,1.0,178.0,1
73,1.0,179.0,1
70,1.0,180.0,1
73,1.0,180.0,1
65,1.5,180.0,1
69,0.5,181.0,1
72,0.5,181.0,1
r,1.5,181.5,1
r,1.5,181.5,1
48,0.25,183.0,1
52,0.25,183.0,1
55,0.25,183.0,1
60,0.25,183.0,1
r,0.75,183.25,1
41,0.25,184.0,1
45,0.25,184.0,1
48,0.25,184.0,1
53,0.25,184.0,1
r,1.75,184.25,1
