36,2/3,0.0,0
48,2/3,0.0,0
r,1.25,0.0,0
39,2/3,2/3,0
51,2/3,2/3,0
43,2/3,1.25,0
55,2/3,1.25,0
r,5/12,4/3,0
60,2/3,1.75,0
48,2/3,1.75,0
r,5/12,23/12,0
51,2/3,7/3,0
63,2/3,7/3,0
r,7/12,29/12,0
55,2/3,3.0,0
67,2/3,3.0,0
r,1.25,3.0,0
60,2/3,11/3,0
79,2/3,11/3,0
63,2/3,4.25,0
75,2/3,4.25,0
r,5/12,13/3,0
67,2/3,4.75,0
72,2/3,4.75,0
r,5/12,59/12,0
59,2/3,16/3,0
79,2/3,16/3,0
r,7/12,65/12,0
62,2/3,6.0,0
74,2/3,6.0,0
r,1.25,6.0,0
67,2/3,20/3,0
71,2/3,20/3,0
47,2/3,7.25,0
67,2/3,7.25,0
r,5/12,22/3,0
50,2/3,7.75,0
62,2/3,7.75,0
r,5/12,95/12,0
55,2/3,25/3,0
59,2/3,25/3,0
r,7/12,101/12,0
46,2/3,9.0,0
67,2/3,9.0,0
r,1.25,9.0,0
50,2/3,29/3,0
62,2/3,29/3,0
55,2/3,10.25,0
58,2/3,10.25,0
r,5/12,31/3,0
58,2/3,10.75,0
79,2/3,10.75,0
r,5/12,131/12,0
62,2/3,34/3,0
74,2/3,34/3,0
r,7/12,137/12,0
67,2/3,12.0,0
70,2/3,12.0,0
r,1.25,12.0,0
57,2/3,38/3,0
77,2/3,38/3,0
60,2/3,13.25,0
72,2/3,13.25,0
r,5/12,40/3,0
65,2/3,13.75,0
69,2/3,13.75,0
r,5/12,167/12,0
45,2/3,43/3,0
65,2/3,43/3,0
r,7/12,173/12,0
48,2/3,15.0,0
60,2/3,15.0,0
r,1.25,15.0,0
53,2/3,47/3,0
57,2/3,47/3,0
44,2/3,16.25,0
65,2/3,16.25,0
r,5/12,49/3,0
48,2/3,16.75,0
60,2/3,16.75,0
r,5/12,203/12,0
53,2/3,52/3,0
56,2/3,52/3,0
r,7/12,209/12,0
56,2/3,18.0,0
77,2/3,18.0,0
r,1.25,18.0,0
60,2/3,56/3,0
72,2/3,56/3,0
65,2/3,19.25,0
68,2/3,19.25,0
r,5/12,58/3,0
55,2/3,19.75,0
75,2/3,19.75,0
r,5/12,239/12,0
60,2/3,61/3,0
72,2/3,61/3,0
r,7/12,245/12,0
63,2/3,21.0,0
67,2/3,21.0,0
r,1.25,21.0,0
36,2/3,65/3,0
48,2/3,65/3,0
62,2/3,65/3,0
75,2/3,65/3,0
43,2/3,22.25,0
69,2/3,22.25,0
r,5/12,67/3,0
45,2/3,22.75,0
67,2/3,22.75,0
r,5/12,275/12,0
38,2/3,70/3,0
50,2/3,70/3,0
62,2/3,70/3,0
74,2/3,70/3,0
r,7/12,281/12,0
43,2/3,24.0,0
70,2/3,24.0,0
r,1.25,24.0,0
46,2/3,74/3,0
67,2/3,74/3,0
38,2/3,25.25,0
50,2/3,25.25,0
62,2/3,25.25,0
74,2/3,25.25,0
r,5/12,76/3,0
42,2/3,25.75,0
69,2/3,25.75,0
r,5/12,311/12,0
45,2/3,79/3,0
66,2/3,79/3,0
r,7/12,317/12,0
31,2/3,27.0,0
43,2/3,27.0,0
67,2/3,27.0,0
r,1.25,27.0,0
39,2/3,83/3,0
38,2/3,28.25,0
r,5/12,85/3,0
36,2/3,28.75,0
48,2/3,28.75,0
r,5/12,347/12,0
39,2/3,88/3,0
51,2/3,88/3,0
r,7/12,353/12,0
43,2/3,30.0,0
55,2/3,30.0,0
r,1.25,30.0,0
60,2/3,92/3,0
48,2/3,92/3,0
51,2/3,31.25,0
63,2/3,31.25,0
r,5/12,94/3,0
55,2/3,31.75,0
67,2/3,31.75,0
r,5/12,383/12,0
60,2/3,97/3,0
79,2/3,97/3,0
r,7/12,389/12,0
63,2/3,33.0,0
75,2/3,33.0,0
r,1.25,33.0,0
67,2/3,101/3,0
72,2/3,101/3,0
59,2/3,34.25,0
79,2/3,34.25,0
r,5/12,103/3,0
62,2/3,34.75,0
74,2/3,34.75,0
r,5/12,419/12,0
67,2/3,106/3,0
71,2/3,106/3,0
r,7/12,425/12,0
47,2/3,36.0,0
67,2/3,36.0,0
r,1.25,36.0,0
50,2/3,110/3,0
62,2/3,110/3,0
55,2/3,37.25,0
59,2/3,37.25,0
r,5/12,112/3,0
46,2/3,37.75,0
67,2/3,37.75,0
r,5/12,455/12,0
50,2/3,115/3,0
62,2/3,115/3,0
r,7/12,461/12,0
55,2/3,39.0,0
58,2/3,39.0,0
r,1.25,39.0,0
58,2/3,119/3,0
79,2/3,119/3,0
62,2/3,40.25,0
74,2/3,40.25,0
r,5/12,121/3,0
67,2/3,40.75,0
70,2/3,40.75,0
r,5/12,491/12,0
57,2/3,124/3,0
77,2/3,124/3,0
r,7/12,497/12,0
60,2/3,42.0,0
72,2/3,42.0,0
r,1.25,42.0,0
65,2/3,128/3,0
69,2/3,128/3,0
45,2/3,43.25,0
65,2/3,43.25,0
r,5/12,130/3,0
48,2/3,43.75,0
60,2/3,43.75,0
r,5/12,527/12,0
53,2/3,133/3,0
57,2/3,133/3,0
r,7/12,533/12,0
44,2/3,45.0,0
65,2/3,45.0,0
r,1.25,45.0,0
48,2/3,137/3,0
60,2/3,137/3,0
53,2/3,46.25,0
56,2/3,46.25,0
r,5/12,139/3,0
56,2/3,46.75,0
77,2/3,46.75,0
r,5/12,563/12,0
60,2/3,142/3,0
72,2/3,142/3,0
r,7/12,569/12,0
65,2/3,48.0,0
68,2/3,48.0,0
r,1.25,48.0,0
55,2/3,146/3,0
75,2/3,146/3,0
60,2/3,49.25,0
72,2/3,49.25,0
r,5/12,148/3,0
63,2/3,49.75,0
67,2/3,49.75,0
r,5/12,599/12,0
36,2/3,151/3,0
48,2/3,151/3,0
62,2/3,151/3,0
75,2/3,151/3,0
r,7/12,605/12,0
43,2/3,51.0,0
69,2/3,51.0,0
r,1.25,51.0,0
45,2/3,155/3,0
67,2/3,155/3,0
38,2/3,52.25,0
50,2/3,52.25,0
62,2/3,52.25,0
74,2/3,52.25,0
r,5/12,157/3,0
43,2/3,52.75,0
70,2/3,52.75,0
r,5/12,635/12,0
46,2/3,160/3,0
67,2/3,160/3,0
r,7/12,641/12,0
38,2/3,54.0,0
50,2/3,54.0,0
62,2/3,54.0,0
74,2/3,54.0,0
r,1.25,54.0,0
42,2/3,164/3,0
69,2/3,164/3,0
45,2/3,55.25,0
66,2/3,55.25,0
r,5/12,166/3,0
31,2/3,55.75,0
43,2/3,55.75,0
67,2/3,55.75,0
r,5/12,671/12,0
41,2/3,169/3,0
r,7/12,677/12,0
40,2/3,57.0,0
r,1.25,57.0,0
37,2/3,173/3,0
58,2/3,173/3,0
41,2/3,58.25,0
53,2/3,58.25,0
r,5/12,175/3,0
46,2/3,58.75,0
49,2/3,58.75,0
r,5/12,707/12,0
36,2/3,178/3,0
58,2/3,178/3,0
r,7/12,713/12,0
52,2/3,60.0,0
40,2/3,60.0,0
r,1.25,60.0,0
46,2/3,182/3,0
48,2/3,182/3,0
40,2/3,61.25,0
70,2/3,61.25,0
r,5/12,184/3,0
43,2/3,61.75,0
67,2/3,61.75,0
r,5/12,743/12,0
48,2/3,187/3,0
60,2/3,187/3,0
r,7/12,749/12,0
41,2/3,63.0,0
68,2/3,63.0,0
r,1.25,63.0,0
44,2/3,191/3,0
65,2/3,191/3,0
48,2/3,64.25,0
60,2/3,64.25,0
r,5/12,193/3,0
36,2/3,64.75,0
56,2/3,64.75,0
r,5/12,779/12,0
39,2/3,196/3,0
51,2/3,196/3,0
r,7/12,785/12,0
44,2/3,66.0,0
48,2/3,66.0,0
r,1.25,66.0,0
35,2/3,200/3,0
55,2/3,200/3,0
38,2/3,67.25,0
50,2/3,67.25,0
r,5/12,202/3,0
47,2/3,67.75,0
43,2/3,67.75,0
r,5/12,815/12,0
77,2/3,205/3,0
47,2/3,205/3,0
r,7/12,821/12,0
74,2/3,69.0,0
50,2/3,69.0,0
r,1.25,69.0,0
67,2/3,209/3,0
55,2/3,209/3,0
75,2/3,70.25,0
48,2/3,70.25,0
r,5/12,211/3,0
72,2/3,70.75,0
51,2/3,70.75,0
r,5/12,851/12,0
67,2/3,214/3,0
55,2/3,214/3,0
r,7/12,857/12,0
36,2/3,72.0,0
48,2/3,72.0,0
r,1.25,72.0,0
39,2/3,218/3,0
51,2/3,218/3,0
55,2/3,73.25,0
43,2/3,73.25,0
r,5/12,220/3,0
48,2/3,73.75,0
60,2/3,73.75,0
r,5/12,887/12,0
51,2/3,223/3,0
63,2/3,223/3,0
r,7/12,893/12,0
55,2/3,75.0,0
67,2/3,75.0,0
r,1.25,75.0,0
60,2/3,227/3,0
80,2/3,227/3,0
63,2/3,76.25,0
75,2/3,76.25,0
r,5/12,229/3,0
68,2/3,76.75,0
72,2/3,76.75,0
r,5/12,923/12,0
59,2/3,232/3,0
80,2/3,232/3,0
r,7/12,929/12,0
62,2/3,78.0,0
74,2/3,78.0,0
r,1.25,78.0,0
68,2/3,236/3,0
71,2/3,236/3,0
47,2/3,79.25,0
68,2/3,79.25,0
r,5/12,238/3,0
50,2/3,79.75,0
62,2/3,79.75,0
r,5/12,959/12,0
56,2/3,241/3,0
59,2/3,241/3,0
r,7/12,965/12,0
46,2/3,81.0,0
67,2/3,81.0,0
r,1.25,81.0,0
50,2/3,245/3,0
62,2/3,245/3,0
55,2/3,82.25,0
58,2/3,82.25,0
r,5/12,247/3,0
79,2/3,82.75,0
58,2/3,82.75,0
r,5/12,995/12,0
74,2/3,250/3,0
62,2/3,250/3,0
r,7/12,1001/12,0
70,2/3,84.0,0
67,2/3,84.0,0
r,1.25,84.0,0
57,2/3,254/3,0
79,2/3,254/3,0
60,2/3,85.25,0
72,2/3,85.25,0
r,5/12,256/3,0
67,2/3,85.75,0
69,2/3,85.75,0
r,5/12,1031/12,0
45,2/3,259/3,0
67,2/3,259/3,0
r,7/12,1037/12,0
48,2/3,87.0,0
60,2/3,87.0,0
r,1.25,87.0,0
55,2/3,263/3,0
57,2/3,263/3,0
65,2/3,88.25,0
44,2/3,88.25,0
r,5/12,265/3,0
60,2/3,88.75,0
48,2/3,88.75,0
r,5/12,1067/12,0
56,2/3,268/3,0
53,2/3,268/3,0
r,7/12,1073/12,0
77,2/3,90.0,0
56,2/3,90.0,0
r,1.25,90.0,0
72,2/3,272/3,0
60,2/3,272/3,0
68,2/3,91.25,0
65,2/3,91.25,0
r,5/12,274/3,0
55,2/3,91.75,0
75,2/3,91.75,0
r,5/12,1103/12,0
60,2/3,277/3,0
72,2/3,277/3,0
r,7/12,1109/12,0
63,2/3,93.0,0
67,2/3,93.0,0
r,1.25,93.0,0
42,2/3,281/3,0
54,2/3,281/3,0
60,2/3,281/3,0
72,2/3,281/3,0
48,2/3,94.25,0
69,2/3,94.25,0
r,5/12,283/3,0
51,2/3,94.75,0
63,2/3,94.75,0
r,5/12,1139/12,0
55,2/3,286/3,0
43,2/3,286/3,0
60,2/3,286/3,0
72,2/3,286/3,0
r,7/12,1145/12,0
48,2/3,96.0,0
67,2/3,96.0,0
r,1.25,96.0,0
51,2/3,290/3,0
63,2/3,290/3,0
43,2/3,97.25,0
55,2/3,97.25,0
59,2/3,97.25,0
71,2/3,97.25,0
r,5/12,292/3,0
47,2/3,97.75,0
67,2/3,97.75,0
r,5/12,1175/12,0
50,2/3,295/3,0
62,2/3,295/3,0
r,7/12,1181/12,0
36,2/3,99.0,0
48,2/3,99.0,0
72,2/3,99.0,0
60,2/3,99.0,0
63,2/3,99.0,0
r,1.25,99.0,0
35,2/3,299/3,0
36,2/3,100.25,0
r,5/12,301/3,0
37,2/3,100.75,0
58,2/3,100.75,0
r,5/12,1211/12,0
53,2/3,304/3,0
41,2/3,304/3,0
r,7/12,1217/12,0
46,2/3,102.0,0
49,2/3,102.0,0
r,1.25,102.0,0
36,2/3,308/3,0
58,2/3,308/3,0
52,2/3,103.25,0
40,2/3,103.25,0
r,5/12,310/3,0
46,2/3,103.75,0
48,2/3,103.75,0
r,5/12,1247/12,0
40,2/3,313/3,0
70,2/3,313/3,0
r,7/12,1253/12,0
43,2/3,105.0,0
67,2/3,105.0,0
r,1.25,105.0,0
48,2/3,317/3,0
60,2/3,317/3,0
41,2/3,106.25,0
68,2/3,106.25,0
r,5/12,319/3,0
44,2/3,106.75,0
65,2/3,106.75,0
r,5/12,1283/12,0
48,2/3,322/3,0
60,2/3,322/3,0
r,7/12,1289/12,0
36,2/3,108.0,0
56,2/3,108.0,0
r,1.25,108.0,0
39,2/3,326/3,0
51,2/3,326/3,0
44,2/3,109.25,0
48,2/3,109.25,0
r,5/12,328/3,0
35,2/3,109.75,0
55,2/3,109.75,0
r,5/12,1319/12,0
38,2/3,331/3,0
50,2/3,331/3,0
r,7/12,1325/12,0
47,2/3,111.0,0
43,2/3,111.0,0
r,1.25,111.0,0
77,2/3,335/3,0
47,2/3,335/3,0
74,2/3,112.25,0
50,2/3,112.25,0
r,5/12,337/3,0
67,2/3,112.75,0
55,2/3,112.75,0
r,5/12,1355/12,0
75,2/3,340/3,0
48,2/3,340/3,0
r,7/12,1361/12,0
72,2/3,114.0,0
51,2/3,114.0,0
r,1.25,114.0,0
67,2/3,344/3,0
55,2/3,344/3,0
36,2/3,115.25,0
48,2/3,115.25,0
r,5/12,346/3,0
39,2/3,115.75,0
51,2/3,115.75,0
r,5/12,1391/12,0
55,2/3,349/3,0
43,2/3,349/3,0
r,7/12,1397/12,0
48,2/3,117.0,0
60,2/3,117.0,0
r,1.25,117.0,0
51,2/3,353/3,0
63,2/3,353/3,0
55,2/3,118.25,0
67,2/3,118.25,0
r,5/12,355/3,0
60,2/3,118.75,0
80,2/3,118.75,0
r,5/12,1427/12,0
63,2/3,358/3,0
75,2/3,358/3,0
r,7/12,1433/12,0
68,2/3,120.0,0
72,2/3,120.0,0
r,1.25,120.0,0
59,2/3,362/3,0
80,2/3,362/3,0
62,2/3,121.25,0
74,2/3,121.25,0
r,5/12,364/3,0
68,2/3,121.75,0
71,2/3,121.75,0
r,5/12,1463/12,0
47,2/3,367/3,0
68,2/3,367/3,0
r,7/12,1469/12,0
50,2/3,123.0,0
62,2/3,123.0,0
r,1.25,123.0,0
56,2/3,371/3,0
59,2/3,371/3,0
46,2/3,124.25,0
67,2/3,124.25,0
r,5/12,373/3,0
50,2/3,124.75,0
62,2/3,124.75,0
r,5/12,1499/12,0
55,2/3,376/3,0
58,2/3,376/3,0
r,7/12,1505/12,0
79,2/3,126.0,0
58,2/3,126.0,0
r,1.25,126.0,0
74,2/3,380/3,0
62,2/3,380/3,0
70,2/3,127.25,0
67,2/3,127.25,0
r,5/12,382/3,0
57,2/3,127.75,0
79,2/3,127.75,0
r,5/12,1535/12,0
60,2/3,385/3,0
72,2/3,385/3,0
r,7/12,1541/12,0
67,2/3,129.0,0
69,2/3,129.0,0
r,1.25,129.0,0
45,2/3,389/3,0
67,2/3,389/3,0
48,2/3,130.25,0
60,2/3,130.25,0
r,5/12,391/3,0
55,2/3,130.75,0
57,2/3,130.75,0
r,5/12,1571/12,0
65,2/3,394/3,0
44,2/3,394/3,0
r,7/12,1577/12,0
60,2/3,132.0,0
48,2/3,132.0,0
r,1.25,132.0,0
56,2/3,398/3,0
53,2/3,398/3,0
77,2/3,133.25,0
56,2/3,133.25,0
r,5/12,400/3,0
72,2/3,133.75,0
60,2/3,133.75,0
r,5/12,1607/12,0
68,2/3,403/3,0
65,2/3,403/3,0
r,7/12,1613/12,0
55,2/3,135.0,0
75,2/3,135.0,0
r,1.25,135.0,0
60,2/3,407/3,0
72,2/3,407/3,0
63,2/3,136.25,0
67,2/3,136.25,0
r,5/12,409/3,0
42,2/3,136.75,0
54,2/3,136.75,0
60,2/3,136.75,0
72,2/3,136.75,0
r,5/12,1643/12,0
48,2/3,412/3,0
69,2/3,412/3,0
r,7/12,1649/12,0
51,2/3,138.0,0
63,2/3,138.0,0
r,1.25,138.0,0
55,2/3,416/3,0
43,2/3,416/3,0
60,2/3,416/3,0
72,2/3,416/3,0
48,2/3,139.25,0
67,2/3,139.25,0
r,5/12,418/3,0
51,2/3,139.75,0
63,2/3,139.75,0
r,5/12,1679/12,0
43,2/3,421/3,0
55,2/3,421/3,0
59,2/3,421/3,0
71,2/3,421/3,0
r,7/12,1685/12,0
47,2/3,141.0,0
67,2/3,141.0,0
r,1.25,141.0,0
50,2/3,425/3,0
62,2/3,425/3,0
36,2/3,142.25,0
48,2/3,142.25,0
72,2/3,142.25,0
60,2/3,142.25,0
r,5/12,427/3,0
67,2/3,142.75,0
39,2/3,142.75,0
r,5/12,1715/12,0
63,2/3,430/3,0
43,2/3,430/3,0
r,7/12,1721/12,0
48,2/3,144.0,0
60,2/3,144.0,0
r,7/12,434/3,0
51,0.5,145.25,0
48,0.5,145.25,0
44,0.5,145.25,0
r,0.25,145.75,0
44,2/3,146.0,0
48,2/3,146.0,0
51,2/3,146.0,0
r,1/3,440/3,0
44,0.5,147.0,0
48,0.5,147.0,0
51,0.5,147.0,0
r,2.5,147.0,0
r,0.25,147.5,0
44,2/3,147.75,0
48,2/3,147.75,0
51,2/3,147.75,0
r,7/12,1781/12,0
44,2/3,149.0,0
48,2/3,149.0,0
51,2/3,149.0,0
51,0.5,149.5,0
48,0.5,149.5,0
44,0.5,149.5,0
r,1/3,449/3,0
56,0.5,150.0,0
r,4/3,150.0,0
51,1/6,150.0,0
48,1/6,150.0,0
44,1/6,150.0,0
r,0.25,150.5,0
44,2/3,150.75,0
48,2/3,150.75,0
51,2/3,150.75,0
51,2/3,454/3,0
48,2/3,454/3,0
44,2/3,454/3,0
r,7/12,1817/12,0
60,2/3,152.0,0
r,0.5,152.0,0
44,0.5,152.5,0
48,0.5,152.5,0
51,0.5,152.5,0
r,1/3,458/3,0
51,0.5,153.0,0
48,0.5,153.0,0
44,0.5,153.0,0
r,4/3,153.0,0
44,1/6,153.0,0
48,1/6,153.0,0
51,1/6,153.0,0
r,0.25,153.5,0
63,2/3,153.75,0
44,2/3,463/3,0
48,2/3,463/3,0
51,2/3,463/3,0
r,7/12,1853/12,0
51,2/3,155.0,0
48,2/3,155.0,0
44,2/3,155.0,0
r,0.5,155.0,0
68,2/3,155.5,0
r,1/3,467/3,0
44,0.5,156.0,0
48,0.5,156.0,0
51,0.5,156.0,0
r,4/3,156.0,0
r,0.25,156.5,0
51,2/3,156.75,0
48,2/3,156.75,0
44,2/3,156.75,0
72,2/3,472/3,0
r,7/12,1889/12,0
44,2/3,158.0,0
48,2/3,158.0,0
51,2/3,158.0,0
r,0.5,158.0,0
51,0.5,158.5,0
48,0.5,158.5,0
44,0.5,158.5,0
r,1/3,476/3,0
75,0.5,159.0,0
r,4/3,159.0,0
r,4/3,159.0,0
51,1/6,159.0,0
48,1/6,159.0,0
44,1/6,159.0,0
r,0.25,159.5,0
44,2/3,159.75,0
48,2/3,159.75,0
51,2/3,159.75,0
78,1/3,481/3,0
54,2/3,481/3,0
51,2/3,481/3,0
48,2/3,481/3,0
45,2/3,481/3,0
r,0.25,1925/12,0
79,1/3,482/3,0
r,7/12,482/3,0
78,1/3,161.0,0
r,0.5,161.0,0
79,1/3,161.25,0
r,1/6,484/3,0
78,1/3,161.5,0
45,0.5,161.5,0
48,0.5,161.5,0
51,0.5,161.5,0
54,0.5,161.5,0
r,1/6,1939/12,0
79,1/3,161.75,0
r,1/6,971/6,0
78,1/3,162.0,0
54,2/3,162.0,0
51,2/3,162.0,0
48,2/3,162.0,0
45,2/3,162.0,0
45,1/6,162.0,0
48,1/6,162.0,0
51,1/6,162.0,0
54,1/6,162.0,0
r,1/6,487/3,0
79,1/3,162.5,0
r,1/12,488/3,0
78,1/3,162.75,0
r,1/6,977/6,0
79,1/3,163.0,0
r,0.25,1957/12,0
78,1/3,490/3,0
45,2/3,490/3,0
48,2/3,490/3,0
51,2/3,490/3,0
54,2/3,490/3,0
79,1/3,491/3,0
79,2/3,164.0,0
55,2/3,164.0,0
51,2/3,164.0,0
46,2/3,164.0,0
r,0.5,164.0,0
75,2/3,164.5,0
r,1/3,494/3,0
70,0.5,165.0,0
55,0.5,165.0,0
51,0.5,165.0,0
46,0.5,165.0,0
r,4/3,165.0,0
r,0.25,165.5,0
70,2/3,165.75,0
56,2/3,165.75,0
50,2/3,165.75,0
46,2/3,165.75,0
68,2/3,499/3,0
r,7/12,1997/12,0
65,2/3,167.0,0
56,2/3,167.0,0
50,2/3,167.0,0
46,2/3,167.0,0
r,0.5,167.0,0
63,0.5,167.5,0
39,0.5,167.5,0
51,0.5,167.5,0
55,0.5,167.5,0
r,1/3,503/3,0
58,0.5,168.0,0
r,4/3,168.0,0
63,1/6,168.0,0
39,1/6,168.0,0
51,1/6,168.0,0
55,1/6,168.0,0
r,0.25,168.5,0
55,2/3,168.75,0
51,2/3,508/3,0
r,7/12,2033/12,0
49,2/3,170.0,0
r,0.5,170.0,0
46,0.5,170.5,0
51,0.5,170.5,0
r,1/3,512/3,0
44,2/3,171.0,0
48,2/3,171.0,0
51,2/3,171.0,0
r,1.75,171.0,0
46,1/6,171.0,0
51,1/6,171.0,0
r,7/12,515/3,0
44,2/3,172.25,0
48,2/3,172.25,0
51,2/3,172.25,0
44,2/3,172.75,0
48,2/3,172.75,0
51,2/3,172.75,0
r,13/12,2075/12,0
r,7/12,2081/12,0
44,2/3,174.0,0
48,2/3,174.0,0
51,2/3,174.0,0
r,1.25,174.0,0
51,2/3,524/3,0
48,2/3,524/3,0
44,2/3,524/3,0
56,2/3,175.25,0
r,5/12,526/3,0
44,0.5,175.75,0
48,0.5,175.75,0
51,0.5,175.75,0
r,13/12,2111/12,0
r,0.25,176.25,0
51,0.5,176.5,0
48,0.5,176.5,0
44,0.5,176.5,0
60,2/3,177.0,0
r,1.25,177.0,0
51,1/6,177.0,0
48,1/6,177.0,0
44,1/6,177.0,0
44,2/3,533/3,0
48,2/3,533/3,0
51,2/3,533/3,0
51,2/3,178.25,0
48,2/3,178.25,0
44,2/3,178.25,0
r,5/12,535/3,0
63,0.5,178.75,0
r,13/12,2147/12,0
r,0.25,179.25,0
44,0.5,179.5,0
48,0.5,179.5,0
51,0.5,179.5,0
51,2/3,180.0,0
48,2/3,180.0,0
44,2/3,180.0,0
r,1.25,180.0,0
44,1/6,180.0,0
48,1/6,180.0,0
51,1/6,180.0,0
68,2/3,542/3,0
44,2/3,181.25,0
48,2/3,181.25,0
51,2/3,181.25,0
r,5/12,544/3,0
51,0.5,181.75,0
48,0.5,181.75,0
44,0.5,181.75,0
r,13/12,2183/12,0
r,0.25,182.25,0
72,2/3,182.5,0
44,2/3,183.0,0
48,2/3,183.0,0
51,2/3,183.0,0
r,1.25,183.0,0
r,2.75,183.0,0
51,2/3,551/3,0
48,2/3,551/3,0
44,2/3,551/3,0
75,2/3,184.25,0
r,5/12,553/3,0
44,0.5,184.75,0
48,0.5,184.75,0
51,0.5,184.75,0
r,7/12,2219/12,0
r,0.25,185.25,0
78,1/3,185.5,0
54,5/6,185.5,0
51,5/6,185.5,0
48,5/6,185.5,0
45,5/6,185.5,0
r,1/6,1115/6,0
78,1/3,186.0,0
r,2/3,186.0,0
r,1.25,186.0,0
r,1.25,186.0,0
54,1/6,186.0,0
51,1/6,186.0,0
48,1/6,186.0,0
45,1/6,186.0,0
79,1/3,559/3,0
78,1/3,560/3,0
45,2/3,560/3,0
48,2/3,560/3,0
51,2/3,560/3,0
54,2/3,560/3,0
79,1/3,187.0,0
78,1/3,187.25,0
54,2/3,187.25,0
51,2/3,187.25,0
48,2/3,187.25,0
45,2/3,187.25,0
r,1/6,562/3,0
r,5/12,562/3,0
79,1/3,187.5,0
r,7/6,2251/12,0
78,1/3,187.75,0
r,1/6,1127/6,0
r,13/12,2255/12,0
79,0.25,188.0,0
r,5/12,2257/12,0
r,0.25,188.25,0
78,1/3,188.5,0
45,5/6,188.5,0
48,5/6,188.5,0
51,5/6,188.5,0
54,5/6,188.5,0
r,1/6,1133/6,0
79,2/3,189.0,0
55,2/3,189.0,0
51,2/3,189.0,0
46,2/3,189.0,0
r,1.25,189.0,0
45,1/6,189.0,0
48,1/6,189.0,0
51,1/6,189.0,0
54,1/6,189.0,0
75,2/3,569/3,0
70,2/3,190.25,0
55,2/3,190.25,0
51,2/3,190.25,0
46,2/3,190.25,0
r,5/12,571/3,0
70,0.5,190.75,0
56,0.5,190.75,0
50,0.5,190.75,0
46,0.5,190.75,0
r,13/12,2291/12,0
r,0.25,191.25,0
68,2/3,191.5,0
65,2/3,192.0,0
56,2/3,192.0,0
50,2/3,192.0,0
46,2/3,192.0,0
r,1.25,192.0,0
63,2/3,578/3,0
39,2/3,578/3,0
51,2/3,578/3,0
55,2/3,578/3,0
58,2/3,193.25,0
r,5/12,580/3,0
55,0.5,193.75,0
r,13/12,2327/12,0
r,0.25,194.25,0
51,2/3,194.5,0
r,2/3,195.0,0
r,1.25,195.0,0
61,2/3,587/3,0
58,2/3,587/3,0
51,2/3,587/3,0
61,2/3,196.25,0
58,2/3,196.25,0
51,2/3,196.25,0
r,1.0,589/3,0
r,13/12,2363/12,0
61,2/3,592/3,0
58,2/3,592/3,0
51,2/3,592/3,0
61,2/3,198.0,0
58,2/3,198.0,0
51,2/3,198.0,0
r,1.75,198.0,0
r,7/12,596/3,0
61,2/3,199.25,0
58,2/3,199.25,0
51,2/3,199.25,0
61,2/3,199.75,0
58,2/3,199.75,0
51,2/3,199.75,0
r,5/12,2399/12,0
77,2/3,601/3,0
r,7/12,2405/12,0
75,2/3,201.0,0
61,2/3,201.0,0
58,2/3,201.0,0
51,2/3,201.0,0
r,1.25,201.0,0
61,2/3,605/3,0
58,2/3,605/3,0
51,2/3,605/3,0
73,2/3,202.25,0
r,5/12,607/3,0
72,2/3,202.75,0
61,2/3,202.75,0
58,2/3,202.75,0
51,2/3,202.75,0
r,5/12,2435/12,0
61,2/3,610/3,0
58,2/3,610/3,0
51,2/3,610/3,0
r,7/12,2441/12,0
70,2/3,204.0,0
r,1.25,204.0,0
68,2/3,614/3,0
61,2/3,614/3,0
58,2/3,614/3,0
51,2/3,614/3,0
61,2/3,205.25,0
58,2/3,205.25,0
51,2/3,205.25,0
r,5/12,616/3,0
67,2/3,205.75,0
r,5/12,2471/12,0
68,2/3,619/3,0
61,2/3,619/3,0
58,2/3,619/3,0
51,2/3,619/3,0
r,7/12,2477/12,0
61,2/3,207.0,0
58,2/3,207.0,0
51,2/3,207.0,0
