60,0.25,0.0
41,0.25,1817/6
68,0.25,1817/6
r,0.75,3635/12
r,7/12,3637/12
72,0.5,911/3
39,0.5,911/3
63,0.5,911/3
67,0.5,911/3
r,1/3,3653/12
r,2.25,3653/12
72,0.5,3653/12
39,0.5,3653/12
63,1.25,3653/12
67,1.25,3653/12
70,0.75,304.75
43,0.75,304.75
r,0.25,305.5
46,1.0,305.75
34,1.5,920/3
r,2/3,306.75
62,0.25,3689/12
53,0.25,3689/12
56,0.25,3689/12
r,1.0,3689/12
r,2.0,3689/12
41,0.75,923/3
56,0.25,3701/12
53,0.25,3701/12
46,1.0,3701/12
r,0.5,926/3
39,1.0,1855/6
65,2.75,3713/12
63,1.0,3725/12
r,0.75,3725/12
r,8/3,3725/12
65,0.5,3725/12
58,1.0,3725/12
55,1.0,3725/12
46,1.0,1867/6
r,0.75,3737/12
34,1.25,1873/6
r,11/12,1873/6
41,7/12,3757/12
56,0.25,3757/12
53,0.25,3757/12
62,0.25,3757/12
r,1/12,940/3
r,0.5,3761/12
r,2/3,3761/12
41,2/3,3761/12
53,0.25,3767/12
56,0.25,3767/12
46,0.75,3769/12
r,0.75,1885/6
r,1/12,1889/6
65,1.5,3779/12
62,1.5,3779/12
56,1.5,3779/12
39,1.0,3779/12
43,5/3,3791/12
r,0.5,3797/12
r,1.5,3797/12
r,1.5,3797/12
65,0.25,3797/12
62,0.25,3797/12
56,0.25,3797/12
46,1.25,3803/12
51,1.25,3815/12
63,1.25,3815/12
58,1.25,3815/12
55,1.25,3815/12
63,1.25,3815/12
58,1.25,3815/12
r,1.25,1909/6
r,0.25,1915/6
r,0.25,1915/6
r,1.25,3833/12
64,0.25,962/3
60,0.25,962/3
67,0.25,962/3
72,0.25,962/3
48,0.25,962/3
55,0.25,962/3
52,0.25,962/3
r,1.5,3851/12
67,0.5,3869/12
r,0.25,3869/12
76,1.0,968/3
r,0.5,3875/12
72,0.25,3881/12
79,0.5,971/3
r,1.75,971/3
76,0.25,1945/6
84,0.75,3893/12
79,0.25,1951/6
88,0.25,1951/6
r,0.75,3905/12
r,2.75,3905/12
88,0.25,1957/6
r,1.75,3917/12
72,0.25,1969/6
76,0.25,1969/6
67,0.25,1969/6
64,0.25,1969/6
76,0.25,1969/6
67,0.25,1969/6
r,0.75,3941/12
r,0.75,3941/12
72,1/12,3941/12
76,1/12,3941/12
67,1/12,3941/12
64,1/12,3941/12
76,1/12,3941/12
67,1/12,3941/12
64,1.75,1975/6
76,2.0,1975/6
67,2.0,1975/6
72,2.0,1975/6
r,0.25,3971/12
71,0.25,1987/6
74,0.25,1987/6
65,0.25,1987/6
r,0.25,1987/6
r,0.75,3977/12
r,0.75,3977/12
68,1.75,1993/6
65,1.75,1993/6
74,1.0,1993/6
71,1.0,1993/6
r,1.0,1999/6
71,1/3,4007/12
77,0.75,2005/6
r,1/6,334.25
r,0.5,4013/12
r,5/3,4013/12
74,0.25,4019/12
83,1/3,2011/6
r,5/12,335.5
77,0.25,4031/12
86,1.0,4033/12
r,7/12,2017/6
83,0.25,336.75
89,0.25,336.75
r,5/12,337.0
r,1/3,4045/12
r,0.5,4049/12
89,0.25,4055/12
r,1.75,2029/6
68,0.25,4079/12
74,0.25,4079/12
77,0.25,4079/12
65,0.25,4079/12
r,0.25,2041/6
r,0.5,4085/12
r,0.5,4085/12
74,5/3,4091/12
77,5/3,4091/12
68,2.0,4091/12
65,2.0,4091/12
r,1/3,4111/12
73,0.25,4115/12
70,0.25,4115/12
76,0.25,4115/12
r,0.5,4115/12
r,0.25,2059/6
r,0.5,4121/12
r,2/3,4121/12
70,0.75,4127/12
76,0.75,4127/12
73,0.75,4127/12
67,1.25,4129/12
r,13/12,1034/3
r,7/12,1036/3
70,0.25,345.75
76,0.75,4151/12
r,5/12,346.0
r,0.25,4157/12
r,4/3,4157/12
73,0.25,1040/3
79,0.25,4163/12
r,0.5,2083/6
76,0.25,1043/3
82,2/3,347.75
r,0.5,4175/12
79,0.25,4181/12
85,0.25,4181/12
r,1.0,4181/12
r,0.75,1046/3
r,0.25,4193/12
67,0.25,1049/3
r,5/6,4199/12
82,0.25,350.75
r,17/12,351.0
r,1/3,4229/12
64,0.25,352.75
r,11/12,353.0
79,0.25,4247/12
r,1.25,2125/6
r,1.25,4265/12
r,1.25,4265/12
r,1.25,4265/12
r,2.0,4265/12
77,4.25,1070/3
53,1.25,1070/3
60,1/3,4289/12
r,2/3,357.75
r,1/6,4295/12
56,1/3,4297/12
r,0.25,4301/12
r,1.75,4301/12
r,2.25,4301/12
65,0.5,4301/12
60,0.5,1076/3
53,1/3,2155/6
r,0.25,359.5
60,0.25,359.75
r,1/6,360.0
53,0.75,2161/6
72,1.0,2161/6
84,1.0,2161/6
60,0.25,1082/3
r,0.25,4331/12
r,0.5,4331/12
56,0.25,2167/6
r,0.25,2167/6
r,2/3,4337/12
r,5/3,4337/12
84,0.5,4345/12
72,0.5,4345/12
53,0.5,4345/12
r,1/12,4351/12
60,0.5,1088/3
84,1/3,4357/12
72,1/3,4357/12
55,1/3,4357/12
r,0.5,2179/6
r,2/3,4361/12
60,0.5,1091/3
71,1/3,4369/12
83,1/3,4369/12
58,1/3,4369/12
r,0.25,2185/6
r,0.25,4373/12
r,0.5,4373/12
60,1/3,1094/3
73,0.25,4379/12
85,0.25,4379/12
55,0.25,4379/12
r,5/12,365.0
r,2.25,2191/6
60,0.25,4385/12
r,0.25,1097/3
52,0.5,4391/12
84,0.5,4391/12
72,0.5,4391/12
60,0.5,4397/12
82,0.25,4403/12
70,0.25,4403/12
55,0.25,4403/12
r,0.25,2203/6
60,0.25,4409/12
r,1.75,4409/12
r,2.25,4409/12
r,0.25,1103/3
52,0.25,4415/12
79,0.25,4415/12
67,0.25,4415/12
r,0.25,2209/6
60,0.5,4421/12
r,0.25,4427/12
76,0.75,2215/6
64,0.75,2215/6
48,0.75,2215/6
64,0.75,2215/6
60,0.5,1109/3
r,0.25,4439/12
r,0.5,4439/12
52,0.25,2221/6
r,0.25,2221/6
60,0.5,4445/12
r,2.5,4445/12
67,0.25,4451/12
79,0.25,4451/12
55,0.25,4451/12
r,0.25,2227/6
60,0.25,4457/12
r,0.25,1115/3
84,0.75,4463/12
72,0.75,4463/12
52,0.75,4463/12
60,1/3,1118/3
55,0.25,4475/12
r,5/12,373.0
r,0.25,2239/6
60,0.5,4481/12
r,1.75,4481/12
r,2.25,4481/12
79,0.25,4487/12
67,0.25,4487/12
58,0.25,4487/12
r,0.25,2245/6
60,1/3,4493/12
r,1/3,374.75
53,2/3,4501/12
70,1.25,2251/6
82,1.25,2251/6
60,0.5,1127/3
r,1/3,375.75
56,0.5,4513/12
r,0.25,2257/6
r,0.25,4517/12
r,1.75,4517/12
70,5/12,4517/12
82,5/12,4517/12
60,0.25,1130/3
r,0.25,4523/12
53,0.25,2263/6
r,0.25,4529/12
60,0.5,1133/3
80,0.75,2269/6
68,0.75,2269/6
53,0.25,2269/6
r,0.25,4541/12
60,0.25,1136/3
52,0.25,4547/12
r,0.5,4547/12
r,0.25,2275/6
53,0.5,4553/12
r,0.75,4553/12
r,1.5,4553/12
81,1/3,4559/12
69,1/3,4559/12
51,1/3,4559/12
53,0.5,2281/6
r,2/3,380.25
r,0.25,1142/3
49,1/3,4571/12
70,1.25,4571/12
82,1.5,4571/12
r,1/6,381.25
53,0.5,4577/12
48,1/3,4583/12
53,2/3,2293/6
r,1/6,382.25
r,1/3,4589/12
r,0.75,4589/12
r,1.75,4589/12
49,0.5,382.75
53,1/3,2299/6
r,0.5,383.25
r,0.25,383.5
46,0.5,383.75
89,1.0,383.75
77,1.0,383.75
53,0.5,2305/6
r,5/12,384.25
48,0.5,1154/3
r,0.75,1154/3
r,1/3,384.75
53,0.5,4621/12
r,0.25,2311/6
89,0.5,4625/12
77,0.5,4625/12
49,0.5,4625/12
r,1.75,4625/12
53,0.5,4631/12
89,0.5,4637/12
77,0.5,4637/12
48,0.5,4637/12
53,0.5,4643/12
76,0.25,2323/6
88,0.25,2323/6
51,0.5,4649/12
r,0.75,4649/12
53,0.5,4655/12
78,0.25,2329/6
48,0.25,2329/6
90,0.25,2329/6
r,0.25,4661/12
r,1.25,4661/12
r,5/3,4661/12
53,0.5,1166/3
89,2/3,2335/6
77,2/3,2335/6
45,2/3,2335/6
53,0.5,1169/3
r,0.25,2339/6
87,0.25,4681/12
75,0.25,4681/12
48,0.5,4681/12
r,0.75,2341/6
r,1/3,1171/3
r,5/6,4687/12
53,0.5,1172/3
84,0.25,4691/12
72,0.25,4691/12
45,0.25,4691/12
r,0.25,2347/6
r,0.25,2347/6
53,2/3,4697/12
r,2/3,4697/12
r,1.0,4697/12
41,0.5,4705/12
81,1.0,4705/12
69,1.0,4705/12
53,0.5,4709/12
r,1/3,4711/12
45,0.25,4715/12
r,1.5,4715/12
r,2/3,4717/12
53,2/3,2359/6
72,0.25,393.75
84,0.25,393.75
48,0.25,393.75
r,1/3,2363/6
r,5/12,394.0
53,1/3,2365/6
r,1/3,4733/12
r,1/3,4733/12
r,0.75,4733/12
45,0.5,394.75
77,1.0,394.75
89,1.0,394.75
53,0.5,2371/6
r,5/12,395.25
48,1/3,1187/3
r,1.75,1187/3
r,5/3,395.75
r,1/12,396.0
53,0.5,4753/12
r,1/12,4759/12
72,1/3,1190/3
84,1/3,1190/3
51,1/3,1190/3
r,1/12,397.0
53,0.5,4765/12
r,0.25,4769/12
r,0.25,4769/12
r,0.25,4769/12
r,2/3,4769/12
46,2/3,1193/3
75,1.75,1193/3
87,1.5,1193/3
53,1/3,4777/12
r,5/12,1195/3
r,2.0,4781/12
49,1/3,398.75
53,0.5,4789/12
r,1.25,2395/6
46,0.25,4793/12
r,1/3,4795/12
r,0.75,1199/3
53,0.5,4799/12
85,2.25,4805/12
46,0.5,4805/12
73,1.0,4805/12
53,0.5,4811/12
49,1/3,4817/12
r,2.0,4817/12
53,0.25,401.75
r,1/6,402.0
46,0.25,2413/6
73,0.25,2413/6
r,0.75,4829/12
53,0.25,1208/3
r,1/6,4835/12
44,11/12,4837/12
54,0.25,4841/12
r,2.5,4841/12
72,0.5,4841/12
r,0.25,1211/3
51,0.25,4847/12
r,0.25,2425/6
54,0.5,4853/12
44,0.25,4859/12
77,0.25,4859/12
75,0.25,4859/12
54,0.5,2431/6
74,0.5,2431/6
75,0.5,1217/3
44,0.5,1217/3
80,5/6,4871/12
r,1/3,4877/12
r,1.0,4877/12
r,2.25,4877/12
80,1.25,4877/12
48,1/3,406.75
54,0.5,4885/12
75,4/3,4889/12
r,1/12,4891/12
44,1/3,1223/3
r,1/12,408.0
54,0.25,4897/12
r,1/3,1225/3
53,0.75,1226/3
49,0.75,1226/3
77,0.75,1226/3
49,0.75,1226/3
r,2/3,408.75
r,0.25,4913/12
r,2.25,4913/12
r,2.25,4913/12
53,7/12,4913/12
49,7/12,4913/12
77,7/12,4913/12
49,7/12,4913/12
76,1.0,1229/3
78,1.25,1232/3
77,1.0,1235/3
68,2/3,1235/3
r,0.5,4943/12
r,1/12,1237/3
r,0.25,4949/12
r,0.25,4949/12
r,1.0,4949/12
r,1.0,4949/12
75,1.0,1238/3
66,5/3,1238/3
63,2/3,4961/12
72,1.0,4961/12
r,0.75,1241/3
r,4/3,4969/12
r,13/12,1243/3
80,1.0,4973/12
65,1.0,4973/12
r,1.0,4973/12
79,0.75,4985/12
64,0.75,4985/12
r,1.75,4985/12
r,2.75,4985/12
r,0.25,2497/6
66,1.0,4997/12
82,1.0,4997/12
80,1.25,2503/6
65,0.5,5009/12
r,0.25,5015/12
78,2.25,2509/6
r,0.75,5021/12
r,5/3,5021/12
63,1.0,5021/12
75,1.0,2515/6
60,1.0,2515/6
77,1.0,5041/12
61,1.0,5041/12
r,11/12,2521/6
76,1/3,5053/12
60,1/3,5053/12
r,1/3,5053/12
r,0.5,5057/12
r,0.75,5057/12
r,5/3,5057/12
76,5/12,5057/12
60,5/12,5057/12
78,4/3,5063/12
63,0.75,2533/6
61,0.75,5075/12
77,1.0,5077/12
r,2/3,423.25
r,0.75,1271/3
75,0.5,5087/12
60,0.5,5087/12
r,1/3,5089/12
r,1/3,5093/12
r,1.5,5093/12
75,0.5,5093/12
60,0.5,5093/12
72,1.0,424.75
57,1.0,424.75
r,1/6,425.75
73,1.5,5111/12
58,0.75,5111/12
r,0.25,1280/3
61,0.5,5123/12
r,0.25,5129/12
r,1.25,5129/12
56,0.75,1283/3
r,0.25,5141/12
73,4/3,1286/3
82,4/3,1286/3
55,0.75,1286/3
58,0.75,5153/12
r,5/12,430.0
r,0.25,2581/6
73,2/3,5165/12
82,2/3,5165/12
53,1.25,5165/12
r,1.0,5165/12
r,2.0,5165/12
r,1/3,5173/12
82,5.0,5177/12
52,1.0,1295/3
55,1.0,5189/12
r,0.75,1298/3
72,1.5,5201/12
50,0.75,1301/3
48,1.0,5213/12
50,0.75,5225/12
52,0.75,2617/6
67,1.25,5237/12
70,1.25,5237/12
r,0.75,5237/12
r,0.75,5237/12
68,1.0,2623/6
65,1.0,2623/6
53,1.0,2623/6
65,1.0,2623/6
r,0.5,1313/3
56,2/3,2629/6
r,1.25,2629/6
r,1.25,2629/6
r,0.25,2633/6
51,1.0,5269/12
r,0.5,5273/12
r,2/3,5273/12
80,4/3,5279/12
77,4/3,5279/12
50,0.75,5281/12
r,1/12,2645/6
53,1.0,5291/12
r,0.5,441.25
80,2/3,441.75
77,2/3,441.75
48,2/3,441.75
r,0.5,5303/12
r,0.5,5309/12
r,0.5,5309/12
80,1/3,5309/12
77,1/3,5309/12
48,1/3,5309/12
77,2.5,5315/12
79,2.5,5315/12
47,2/3,5315/12
r,1/6,5323/12
50,0.75,443.75
r,1/6,444.5
45,0.75,1334/3
r,1/3,5345/12
r,1.25,5345/12
r,2.0,5345/12
77,0.5,5345/12
79,0.5,5345/12
43,1.0,445.75
45,1.0,1340/3
r,2/3,446.75
65,1.0,5369/12
62,1.0,5369/12
47,0.75,5369/12
r,0.75,1343/3
r,0.25,2689/6
63,0.75,5381/12
60,0.75,5381/12
48,0.75,5381/12
r,2.75,5381/12
r,2.75,5381/12
65,0.25,5381/12
62,0.25,5381/12
51,1.0,2695/6
46,11/6,2701/6
r,2/3,5417/12
r,1.5,5417/12
r,1.5,5417/12
r,8/3,5417/12
72,13/12,5417/12
75,13/12,5417/12
84,13/12,5417/12
44,5/12,5417/12
48,1.0,5425/12
43,1.25,5435/12
75,2/3,5435/12
72,2/3,5435/12
84,2/3,5435/12
r,5/6,5437/12
r,1/3,5443/12
72,25/12,5447/12
r,0.25,2725/6
r,0.5,5453/12
r,4/3,5453/12
r,2.25,5453/12
80,1.0,5453/12
84,1.0,5453/12
41,5/12,5453/12
44,1.0,5459/12
39,1.0,455.75
r,0.75,5471/12
38,0.75,1370/3
80,0.75,1370/3
77,0.75,1370/3
89,0.75,1370/3
r,2/3,456.75
r,0.25,5489/12
r,1.0,5489/12
r,2.0,5489/12
80,0.5,5489/12
77,0.5,5489/12
89,0.5,5489/12
41,0.75,1373/3
80,2/3,5501/12
77,2/3,5501/12
89,2/3,5501/12
36,1.0,5501/12
r,1/3,5509/12
89,1.0,5513/12
79,1.0,5513/12
86,1.0,5513/12
77,1.0,5513/12
86,1.0,5513/12
35,2/3,5513/12
r,1/3,5521/12
38,1.0,5525/12
r,0.75,5525/12
89,1.75,5525/12
79,1.75,5525/12
86,1.75,5525/12
77,1.75,5525/12
86,1.75,5525/12
33,1.0,2767/6
r,0.75,5537/12
31,1.0,2773/6
r,0.75,2773/6
33,1.0,5555/12
r,0.25,2779/6
r,0.5,5561/12
r,1.5,5561/12
74,1.0,5567/12
77,1.0,5567/12
35,1.0,5567/12
75,1.0,5579/12
72,1.0,5579/12
36,0.75,5579/12
38,1.0,1397/3
r,0.5,5591/12
r,0.25,5597/12
r,1.25,5597/12
39,0.75,1400/3
75,0.75,1400/3
67,0.75,1400/3
r,0.25,5609/12
68,0.75,1403/3
41,5/3,1403/3
74,1/3,5621/12
65,1/3,5621/12
r,2/3,468.75
r,1/12,1408/3
42,1.0,5633/12
72,0.25,5633/12
69,0.25,5633/12
63,0.25,5633/12
r,0.75,1409/3
43,2/3,5645/12
71,0.75,5645/12
67,0.75,5645/12
r,1/3,5653/12
r,1.25,2827/6
55,0.25,5657/12
r,0.5,1415/3
79,0.25,2833/6
74,0.25,2833/6
71,0.25,2833/6
r,0.75,5669/12
77,0.5,2839/6
68,0.5,2839/6
72,0.5,2839/6
r,0.5,1421/3
55,0.25,2845/6
r,2/3,5693/12
67,0.25,5701/12
75,0.25,5701/12
70,0.25,5701/12
r,1/12,1426/3
r,2/3,5705/12
65,0.25,5713/12
68,0.25,5713/12
74,0.25,5713/12
r,7/12,1429/3
55,0.25,5723/12
r,7/12,2863/6
72,0.25,477.75
67,0.25,477.75
63,0.25,477.75
r,5/12,478.0
r,1/3,5741/12
65,1/3,478.75
71,1/3,478.75
62,1/3,478.75
r,2/3,5749/12
55,1/3,479.75
r,7/12,5761/12
68,0.25,1442/3
63,0.25,1442/3
60,0.25,1442/3
r,0.5,5771/12
r,0.25,5777/12
59,0.5,1445/3
67,0.5,1445/3
62,0.5,1445/3
r,0.5,2893/6
43,1/3,1448/3
r,5/12,483.0
79,0.25,5801/12
71,0.25,5801/12
74,0.25,5801/12
r,0.75,1451/3
77,1/3,5813/12
68,1/3,5813/12
72,1/3,5813/12
r,2/3,484.75
43,0.25,5825/12
r,0.75,1457/3
75,0.25,5837/12
70,0.25,5837/12
67,0.25,5837/12
r,0.75,1460/3
65,1/3,5849/12
68,1/3,5849/12
74,1/3,5849/12
r,5/12,487.75
43,1/3,2929/6
r,2/3,488.5
63,0.25,2935/6
72,0.25,2935/6
67,0.25,2935/6
r,0.75,5873/12
65,1/3,2941/6
71,1/3,2941/6
62,1/3,2941/6
r,2/3,490.5
43,1/3,2947/6
r,7/12,491.5
68,0.25,5905/12
63,0.25,5905/12
60,0.25,5905/12
r,0.75,1477/3
59,1/3,5917/12
62,1/3,5917/12
67,1/3,5917/12
r,0.5,5921/12
31,0.5,5927/12
43,0.5,5927/12
r,2/3,5933/12
56,0.25,5941/12
65,0.25,5941/12
60,0.25,5941/12
r,0.75,1486/3
63,0.5,5953/12
55,0.5,5953/12
60,0.5,5953/12
r,0.5,5959/12
31,1/3,5965/12
43,1/3,5965/12
r,2/3,5969/12
53,0.25,5977/12
62,0.25,5977/12
59,0.25,5977/12
r,0.75,1495/3
36,0.25,5989/12
60,0.25,5989/12
51,0.25,5989/12
48,0.25,5989/12
55,0.25,5989/12
43,0.25,5989/12
39,0.25,5989/12
r,1/12,1498/3
r,1.5,5993/12
r,5/3,5993/12
67,1/3,6011/12
75,1.0,6013/12
r,0.5,501.25
72,1/3,501.75
79,1/3,6025/12
r,1/3,6025/12
r,1/3,6029/12
r,0.5,6029/12
75,0.25,502.75
84,0.5,6035/12
r,0.75,503.0
r,2.0,6041/12
79,0.25,503.75
87,0.25,503.75
r,0.75,504.0
87,0.25,504.75
r,5/12,505.0
r,1.25,6065/12
r,7/3,6065/12
67,1/3,1520/3
72,1/3,1520/3
63,1/3,1520/3
60,1/3,1520/3
r,0.75,507.0
63,23/12,507.75
72,1/12,6101/12
67,1/12,6101/12
60,1/12,6101/12
r,2/3,509.0
71,0.25,1529/3
67,0.25,1529/3
65,0.25,1529/3
62,0.25,1529/3
r,5/6,6119/12
50,0.25,510.75
59,0.25,510.75
71,0.25,510.75
62,0.25,510.75
65,0.25,510.75
53,0.25,510.75
56,0.25,510.75
68,0.25,510.75
r,5/12,511.0
r,1.0,6137/12
r,1.25,6137/12
71,1/3,6149/12
77,1.0,1538/3
r,2/3,512.75
74,0.25,6161/12
83,0.25,6161/12
r,0.75,1541/3
r,0.75,1541/3
77,0.25,6173/12
86,1.0,6173/12
r,0.5,1544/3
83,0.25,3091/6
89,0.25,3091/6
r,0.75,6185/12
r,2.0,6185/12
89,0.25,3097/6
r,1.0,6197/12
r,0.75,6209/12
r,2.0,6209/12
r,2.25,6209/12
71,0.25,3109/6
74,0.25,3109/6
65,0.25,3109/6
62,0.25,3109/6
r,0.75,6221/12
71,3.5,3115/6
74,3.5,3115/6
62,3.5,3115/6
71,1.0,6245/12
74,1.0,6245/12
62,1.0,6245/12
65,0.75,6245/12
67,0.25,3127/6
72,0.25,3127/6
63,0.25,3127/6
r,2/3,6257/12
72,0.25,6265/12
75,0.25,6265/12
r,1/12,1567/3
79,5/3,6269/12
r,0.5,6281/12
r,0.75,6281/12
r,0.75,6281/12
r,0.75,6281/12
77,0.5,6287/12
75,4/3,3145/6
60,0.25,3145/6
55,0.75,3145/6
r,1.0,6293/12
r,1.0,6293/12
r,1.5,6299/12
53,1.0,6305/12
56,1.0,6305/12
59,1.0,6305/12
74,2.25,6305/12
r,11/12,525.5
60,0.25,6329/12
51,0.25,6329/12
72,0.25,6329/12
55,0.25,6329/12
r,0.5,1583/3
67,0.25,3169/6
72,0.25,3169/6
75,0.25,3169/6
79,5/3,6341/12
r,0.5,6353/12
r,0.75,6353/12
r,1.0,6353/12
77,2/3,6359/12
75,1.0,3181/6
63,1.0,3181/6
72,0.25,6365/12
67,0.25,6365/12
r,5/6,6367/12
r,1.75,1592/3
r,0.25,3187/6
71,2.25,6377/12
68,2.25,6377/12
65,2.25,6377/12
r,1.0,6389/12
r,1.75,6389/12
71,0.5,6389/12
68,0.5,6389/12
65,0.5,6389/12
72,0.25,6401/12
63,0.25,6401/12
67,0.25,6401/12
r,5/12,1601/3
67,1.0,6409/12
72,0.25,3205/6
75,0.25,3205/6
79,0.75,6413/12
r,1/3,6421/12
r,0.25,3211/6
r,1/3,6425/12
r,0.75,6425/12
65,0.25,535.75
77,0.25,535.75
r,1/6,536.0
51,0.25,3217/6
60,0.25,3217/6
55,0.25,3217/6
75,1.0,3217/6
63,1.0,3217/6
r,1.0,6437/12
r,1.25,3223/6
59,0.25,6449/12
53,0.25,6449/12
r,0.75,1613/3
62,0.25,6461/12
74,0.25,6461/12
r,0.75,6461/12
r,0.5,1616/3
60,0.75,3235/6
72,0.75,3235/6
55,0.25,3235/6
51,0.25,3235/6
r,2.0,6473/12
r,0.5,6479/12
50,0.75,6485/12
53,0.75,6485/12
59,0.25,3247/6
r,0.75,6497/12
r,0.75,6497/12
48,1/3,3253/6
51,1/3,3253/6
68,0.75,3253/6
56,0.75,3253/6
r,11/12,542.5
r,0.5,6515/12
47,4.0,6521/12
67,2.0,6533/12
55,1.5,6533/12
50,1.75,6533/12
r,1.5,6551/12
r,1.0,6557/12
59,0.5,6569/12
r,0.25,6569/12
r,0.75,6569/12
62,0.5,1643/3
65,0.5,6575/12
47,0.5,3289/6
50,0.5,3289/6
56,0.5,3289/6
68,0.5,3289/6
56,0.5,3289/6
53,2/3,6581/12
67,0.75,1646/3
r,0.75,1646/3
r,1/12,6589/12
65,2/3,3295/6
55,0.75,6593/12
51,0.75,6593/12
63,0.75,6593/12
48,1.0,6593/12
51,1.0,6593/12
r,7/12,3299/6
r,0.25,3301/6
r,3.0,6605/12
53,0.25,6641/12
56,0.25,6641/12
r,1.5,6641/12
r,1.75,6641/12
r,0.25,1661/3
62,0.25,6647/12
65,0.25,3325/6
41,0.25,3325/6
r,0.25,6653/12
63,2/3,1664/3
62,2/3,6659/12
43,1.0,3331/6
48,1.0,3331/6
51,1.0,3331/6
60,1.0,3331/6
r,13/12,1666/3
r,5/6,6667/12
r,0.25,3337/6
r,2.5,6677/12
r,2.75,6677/12
55,1/3,6707/12
59,0.5,3355/6
r,1/6,559.25
62,0.25,6713/12
r,1.0,6713/12
65,1/3,1679/3
43,1/3,1679/3
31,1/3,1679/3
r,1/12,560.0
62,0.5,6721/12
59,0.5,6725/12
r,1/6,6727/12
60,1.0,560.75
36,1.0,560.75
48,1.0,560.75
r,1.5,6731/12
r,2/3,561.75
r,3.0,6749/12
r,1.75,6785/12
61,1.25,3403/6
61,3.0,6821/12
59,1.25,3421/6
65,2.75,6857/12
61,4.75,6857/12
r,0.75,6857/12
r,2.0,6857/12
73,0.5,3433/6
r,0.75,1718/3
73,1.0,6881/12
66,3.5,6881/12
58,3.5,6881/12
r,1.0,6893/12
r,2.0,6893/12
r,2.0,6893/12
66,2.0,6893/12
58,2.0,6893/12
73,4.25,6905/12
r,0.25,6929/12
r,2.25,6929/12
r,2.5,6929/12
65,2/3,6929/12
56,1.75,6929/12
59,1.75,6929/12
75,1.0,1733/3
71,3.25,1736/3
r,0.25,6965/12
r,4/3,6965/12
61,1.0,6965/12
66,1.0,6965/12
54,1.0,6965/12
69,1.25,1742/3
70,0.25,581.75
r,1.0,6983/12
r,11/12,582.0
71,3.5,6995/12
r,1/3,7001/12
r,1.5,7001/12
r,2.5,7001/12
73,5.5,7001/12
77,7/3,583.75
85,0.5,7019/12
r,0.5,7025/12
85,1.5,7031/12
r,1/3,7033/12
r,1.5,7067/12
r,2.5,7067/12
r,8/3,7067/12
r,2.75,7067/12
78,2.25,7067/12
70,2.25,7067/12
